formulaA,formulaB,formulaA_elements_AtomicVolume,formulaB_elements_AtomicVolume,formulaA_elements_AtomicWeight,formulaB_elements_AtomicWeight,formulaA_elements_BoilingT,formulaB_elements_BoilingT,formulaA_elements_BulkModulus,formulaB_elements_BulkModulus,formulaA_elements_Column,formulaB_elements_Column,formulaA_elements_CovalentRadius,formulaB_elements_CovalentRadius,formulaA_elements_Density,formulaB_elements_Density,formulaA_elements_ElectronSurfaceDensityWS,formulaB_elements_ElectronSurfaceDensityWS,formulaA_elements_Electronegativity,formulaB_elements_Electronegativity,formulaA_elements_FirstIonizationEnergy,formulaB_elements_FirstIonizationEnergy,formulaA_elements_GSbandgap,formulaB_elements_GSbandgap,formulaA_elements_GSenergy_pa,formulaB_elements_GSenergy_pa,formulaA_elements_GSestBCClatcnt,formulaB_elements_GSestBCClatcnt,formulaA_elements_GSestFCClatcnt,formulaB_elements_GSestFCClatcnt,formulaA_elements_GSmagmom,formulaB_elements_GSmagmom,formulaA_elements_GSvolume_pa,formulaB_elements_GSvolume_pa,formulaA_elements_HHIp,formulaB_elements_HHIp,formulaA_elements_HHIr,formulaB_elements_HHIr,formulaA_elements_HeatCapacityMass,formulaB_elements_HeatCapacityMass,formulaA_elements_HeatCapacityMolar,formulaB_elements_HeatCapacityMolar,formulaA_elements_HeatFusion,formulaB_elements_HeatFusion,formulaA_elements_ICSDVolume,formulaB_elements_ICSDVolume,formulaA_elements_IsAlkali,formulaB_elements_IsAlkali,formulaA_elements_IsDBlock,formulaB_elements_IsDBlock,formulaA_elements_IsFBlock,formulaB_elements_IsFBlock,formulaA_elements_IsMetal,formulaB_elements_IsMetal,formulaA_elements_IsMetalloid,formulaB_elements_IsMetalloid,formulaA_elements_IsNonmetal,formulaB_elements_IsNonmetal,formulaA_elements_MeltingT,formulaB_elements_MeltingT,formulaA_elements_MendeleevNumber,formulaB_elements_MendeleevNumber,formulaA_elements_MiracleRadius,formulaB_elements_MiracleRadius,formulaA_elements_NUnfilled,formulaB_elements_NUnfilled,formulaA_elements_NValance,formulaB_elements_NValance,formulaA_elements_NdUnfilled,formulaB_elements_NdUnfilled,formulaA_elements_NdValence,formulaB_elements_NdValence,formulaA_elements_NfUnfilled,formulaB_elements_NfUnfilled,formulaA_elements_NfValence,formulaB_elements_NfValence,formulaA_elements_NpUnfilled,formulaB_elements_NpUnfilled,formulaA_elements_NpValence,formulaB_elements_NpValence,formulaA_elements_NsUnfilled,formulaB_elements_NsUnfilled,formulaA_elements_NsValence,formulaB_elements_NsValence,formulaA_elements_Number,formulaB_elements_Number,formulaA_elements_Polarizability,formulaB_elements_Polarizability,formulaA_elements_Row,formulaB_elements_Row,formulaA_elements_ShearModulus,formulaB_elements_ShearModulus,formulaA_elements_SpaceGroupNumber,formulaB_elements_SpaceGroupNumber,avg_coordination_A,avg_coordination_B,avg_nearest_neighbor_distance_A,avg_nearest_neighbor_distance_B,stabilityVec
La,Au,37.53064612,16.94706362,138.90547,196.966569,3737,3129,28,220,3,11,207,136,6146,19300,1.18,1.57,1.1,2.54,5.5769,9.22553,0,0,-4.927546185,-3.20969261,4.194456026,3.220442052,5.28468344,4.057502731,0,0,36.8975,16.7,9500,1100,3100,1000,0.195,0.129,27.11,25.418,6.2,12.55,37.42,16.96,0,0,0,1,1,0,1,1,0,0,0,0,1193,1337.33,13,66,187,143,9,1,3,25,9,0,1,10,0,0,0,14,0,0,0,0,0,1,2,1,57,79,31.1,5.8,6,6,14,27,194,225,12,12,3.71998,2.94955,"[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Be,37.53064612,8.098176455,138.90547,9.012182,3737,2743,28,130,3,2,207,96,6146,1848,1.18,1.67,1.1,1.57,5.5769,9.3227,0,0,-4.927546185,-3.755038695,4.194456026,2.508239481,5.28468344,3.160183721,0,0,36.8975,7.89,9500,8000,3100,4000,0.195,1.825,27.11,16.443,6.2,7.895,37.42,8.11,0,1,0,0,1,0,1,1,0,0,0,0,1193,1560,13,67,187,112,9,0,3,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,57,4,31.1,5.6,6,2,14,132,194,194,12,12,3.71998,2.20087,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Ca,37.53064612,42.9371873,138.90547,40.078,3737,1757,28,17,3,2,207,176,6146,1550,1.18,0.91,1.1,1,5.5769,6.11316,0,0,-4.927546185,-1.948329565,4.194456026,4.227260324,5.28468344,5.326014266,0,0,36.8975,37.77,9500,3900,3100,1500,0.195,0.647,27.11,25.929,6.2,8.54,37.42,44.19,0,1,0,0,1,0,1,1,0,0,0,0,1193,1115,13,7,187,201,9,0,3,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,57,20,31.1,25.73333333,6,4,14,7.4,194,225,12,12,3.71998,3.89661,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Ce,37.53064612,34.78450148,138.90547,140.116,3737,3633,28,22,3,3,207,204,6146,6689,1.18,1.19,1.1,1.12,5.5769,5.5387,0,0,-4.927546185,-4.77656965,4.194456026,4.207394381,5.28468344,5.300984746,0,0,36.8975,37.24,9500,9500,3100,3100,0.195,0.192,27.11,26.94,6.2,5.46,37.42,34.47,0,0,0,0,1,1,1,1,0,0,0,0,1193,1071,13,15,187,182,9,22,3,4,9,9,1,1,0,13,0,1,0,0,0,0,0,0,2,2,57,58,31.1,29.6,6,6,14,14,194,194,12,12,3.71998,3.33785,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Co,37.53064612,10.99586068,138.90547,58.933195,3737,3200,28,180,3,9,207,126,6146,8900,1.18,1.75,1.1,1.88,5.5769,7.88101,0,0,-4.927546185,-7.080389145,4.194456026,2.736406748,5.28468344,3.447656463,0,1.5484712,36.8975,10.245,9500,3100,3100,2700,0.195,0.421,27.11,24.81,6.2,16.2,37.42,11.12,0,0,0,1,1,0,1,1,0,0,0,0,1193,1768,13,58,187,125,9,3,3,9,9,3,1,7,0,0,0,0,0,0,0,0,0,0,2,2,57,27,31.1,7.5,6,4,14,75,194,194,12,12,3.71998,2.48024,"[1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0]"
La,Eu,37.53064612,48.12129236,138.90547,151.964,3737,1800,28,8.3,3,3,207,198,6146,5244,1.18,0.88,1.1,1.185,5.5769,5.67038,0,0,-4.927546185,-1.82958684,4.194456026,4.177811939,5.28468344,5.263713205,0,0,36.8975,36.46,9500,9500,3100,3100,0.195,0.182,27.11,27.66,6.2,9.21,37.42,48.53,0,0,0,0,1,1,1,1,0,0,0,0,1193,1095,13,25,187,196,9,7,3,9,9,0,1,0,0,7,0,7,0,0,0,0,0,0,2,2,57,63,31.1,27.7,6,6,14,7.9,194,229,12,12,3.71998,4.00957,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Ge,37.53064612,22.66097638,138.90547,72.64,3737,3093,28,0,3,14,207,120,6146,5323,1.18,1.37,1.1,2.01,5.5769,7.89943,0,0.383,-4.927546185,-4.616039545,4.194456026,3.583307493,5.28468344,4.514684539,0,0,36.8975,23.005,9500,5300,3100,1900,0.195,0.32,27.11,23.222,6.2,36.94,37.42,22.23,0,0,0,0,1,0,1,0,0,1,0,0,1193,1211.4,13,79,187,114,9,4,3,14,9,0,1,10,0,0,0,0,0,4,0,2,0,0,2,2,57,32,31.1,5.84,6,4,14,0,194,225,12,4,3.71998,2.49539,"[1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0]"
La,He,37.53064612,37236.03556,138.90547,4.002602,3737,4.07,28,0,3,18,207,28,6146,0.1785,1.18,0,1.1,0,5.5769,24.587387,0,18.098,-4.927546185,0.0011354,4.194456026,2.908733088,5.28468344,3.664774046,0,0,36.8975,12.305,9500,3200,3100,3900,0.195,5.13,27.11,20.786,6.2,0,37.42,19.08,0,0,0,0,1,0,1,0,0,0,0,1,1193,0,13,98,187,0,9,0,3,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,57,2,31.1,0.2050522,6,1,14,0,194,225,12,8,3.71998,2.73717,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Ho,37.53064612,31.14037991,138.90547,164.93032,3737,2973,28,40,3,3,207,192,6146,8795,1.18,1.22,1.1,1.23,5.5769,6.0215,0,0,-4.927546185,-4.577416877,4.194456026,3.946510119,5.28468344,4.972291172,0,0,36.8975,30.73333333,9500,9500,3100,3100,0.195,0.165,27.11,27.15,6.2,11.76,37.42,31.11,0,0,0,0,1,1,1,1,0,0,0,0,1193,1747,13,33,187,177,9,3,3,13,9,0,1,0,0,3,0,11,0,0,0,0,0,0,2,2,57,67,31.1,23.6,6,6,14,26,194,194,12,12,3.71998,3.48112,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,I,37.53064612,42.65885747,138.90547,126.90447,3737,457.3,28,7.7,3,17,207,139,6146,4940,1.18,0,1.1,2.66,5.5769,10.45126,0,1.062,-4.927546185,-1.505402418,4.194456026,4.414518159,5.28468344,5.561944354,0,0,36.8975,43.015,9500,4900,3100,4800,0.195,0.214,27.11,54.43,6.2,7.76,37.42,42.51,0,0,0,0,1,0,1,0,0,0,0,1,1193,386.85,13,96,187,0,9,1,3,17,9,0,1,10,0,0,0,0,0,1,0,5,0,0,2,2,57,53,31.1,5.025,6,5,14,0,194,64,12,1,3.71998,2.81108,"[1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
La,In,37.53064612,26.08265816,138.90547,114.818,3737,2345,28,0,3,13,207,142,6146,7310,1.18,1.17,1.1,1.78,5.5769,5.78636,0,0,-4.927546185,-2.66680196,4.194456026,3.647317727,5.28468344,4.595332379,0,0,36.8975,24.26,9500,3300,3100,2000,0.195,0.233,27.11,26.74,6.2,3.291,37.42,26.14,0,0,0,0,1,0,1,1,0,0,0,0,1193,429.75,13,75,187,155,9,5,3,13,9,0,1,10,0,0,0,0,0,5,0,1,0,0,2,2,57,49,31.1,9.65,6,5,14,0,194,139,12,12,3.71998,3.33944,"[1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0]"
La,K,37.53064612,75.84786468,138.90547,39.0983,3737,1032,28,3.1,3,1,207,203,6146,856,1.18,0.65,1.1,0.82,5.5769,4.3406633,0,0,-4.927546185,-1.097539713,4.194456026,5.268200874,5.28468344,6.637517176,0,0,36.8975,73.10666667,9500,1700,3100,7200,0.195,0.757,27.11,29.6,6.2,2.335,37.42,75.63,0,1,0,0,1,0,1,1,0,0,0,0,1193,336.53,13,3,187,230,9,1,3,1,9,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,57,19,31.1,43.23,6,4,14,1.3,194,229,12,8,3.71998,4.57083,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Li,37.53064612,21.54405808,138.90547,6.941,3737,1615,28,11,3,1,207,128,6146,535,1.18,0.98,1.1,0.98,5.5769,5.391719,0,0,-4.927546185,-1.86988691,4.194456026,3.213570838,5.28468344,4.048845545,0,0,36.8975,16.59333333,9500,2900,3100,4200,0.195,3.582,27.11,24.86,6.2,3,37.42,21.63,0,1,0,0,1,0,1,1,0,0,0,0,1193,453.69,13,1,187,152,9,1,3,1,9,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,57,3,31.1,24.335,6,2,14,4.2,194,229,12,8,3.71998,2.96771,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Mn,37.53064612,12.21270447,138.90547,54.938045,3737,2334,28,120,3,7,207,139,6146,7470,1.18,1.61,1.1,1.55,5.5769,7.43402,0,0,-4.927546185,-9.02056525,4.194456026,2.757836487,5.28468344,3.474656242,0,3.10E-04,36.8975,10.48758621,9500,1600,3100,1800,0.195,0.479,27.11,26.32,6.2,12.91,37.42,12.2,0,0,0,1,1,0,1,1,0,0,0,0,1193,1519,13,52,187,132,9,5,3,7,9,5,1,5,0,0,0,0,0,0,0,0,0,0,2,2,57,25,31.1,9.4,6,4,14,78,194,217,12,5.24138,3.71998,2.27619,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Mo,37.53064612,15.50088069,138.90547,95.96,3737,4912,28,230,3,6,207,154,6146,10280,1.18,1.77,1.1,2.16,5.5769,7.09243,0,0,-4.927546185,-10.84610777,4.194456026,3.154164308,5.28468344,3.973998007,0,0,36.8975,15.69,9500,2400,3100,5300,0.195,0.251,27.11,24.06,6.2,37.48,37.42,15.59,0,0,0,1,1,0,1,1,0,0,0,0,1193,2896,13,50,187,139,9,6,3,6,9,5,1,5,0,0,0,0,0,0,0,0,0,1,2,1,57,42,31.1,12.8,6,5,14,20,194,229,12,8,3.71998,2.74324,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Na,37.53064612,39.43832888,138.90547,22.98976928,3737,1156,28,6.3,3,1,207,166,6146,968,1.18,0.82,1.1,0.93,5.5769,5.139076,0,0,-4.927546185,-1.260241383,4.194456026,3.88167309,5.28468344,4.890601634,0,0,36.8975,29.24333333,9500,1100,3100,500,0.195,1.228,27.11,28.23,6.2,2.6,37.42,39.76,0,1,0,0,1,0,1,1,0,0,0,0,1193,370.87,13,2,187,180,9,1,3,1,9,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,57,11,31.1,24.11,6,3,14,3.3,194,229,12,12,3.71998,3.72922,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Nb,37.53064612,18.00213298,138.90547,92.90638,3737,5017,28,170,3,5,207,164,6146,8570,1.18,1.64,1.1,1.6,5.5769,6.75885,0,0,-4.927546185,-10.09332153,4.194456026,3.312897187,5.28468344,4.173988903,0,0,36.8975,18.18,9500,8500,3100,8800,0.195,0.265,27.11,24.6,6.2,30,37.42,18.15,0,0,0,1,1,0,1,1,0,0,0,0,1193,2750,13,47,187,143,9,7,3,5,9,6,1,4,0,0,0,0,0,0,0,0,0,1,2,1,57,41,31.1,15.7,6,5,14,38,194,229,12,8,3.71998,2.87565,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Nd,37.53064612,34.16905488,138.90547,144.242,3737,3373,28,32,3,3,207,201,6146,7010,1.18,1.2,1.1,1.14,5.5769,5.525,0,0,-4.927546185,-4.76235134,4.194456026,4.1138142,5.28468344,5.183081107,0,0,36.8975,34.81,9500,9500,3100,3100,0.195,0.19,27.11,27.45,6.2,7.14,37.42,34.2,0,0,0,0,1,1,1,1,0,0,0,0,1193,1294,13,19,187,182,9,10,3,6,9,0,1,0,0,10,0,4,0,0,0,0,0,0,2,2,57,60,31.1,31.4,6,6,14,16,194,194,12,12,3.71998,3.6671,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Ni,37.53064612,10.94128444,138.90547,58.6934,3737,3186,28,180,3,10,207,124,6146,8908,1.18,1.75,1.1,1.91,5.5769,7.6398,0,0,-4.927546185,-5.54632457,4.194456026,2.74306794,5.28468344,3.456049039,0,0.5953947,36.8975,10.32,9500,1000,3100,1500,0.195,0.444,27.11,26.07,6.2,17.48,37.42,10.86,0,0,0,1,1,0,1,1,0,0,0,0,1193,1728,13,61,187,126,9,2,3,10,9,2,1,8,0,0,0,0,0,0,0,0,0,0,2,2,57,28,31.1,6.8,6,4,14,76,194,225,12,12,3.71998,2.48056,"[1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0]"
La,Np,37.53064612,19.24483901,138.90547,237,3737,4273,28,0,3,3,207,190,6146,20450,1.18,0,1.1,1.36,5.5769,6.2657,0,0,-4.927546185,-12.94031436,4.194456026,3.329442683,5.28468344,4.194834921,0,0,36.8975,18.45375,9500,0,3100,0,0.195,0,27.11,0,6.2,3.2,37.42,19.22,0,0,0,0,1,1,1,1,0,0,0,0,1193,917,13,22,187,175,9,19,3,7,9,9,1,1,0,10,0,4,0,0,0,0,0,0,2,2,57,93,31.1,24.8,6,7,14,0,194,62,12,4,3.71998,2.48626,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Os,37.53064612,13.98369767,138.90547,190.23,3737,5285,28,0,3,8,207,144,6146,22590,1.18,1.85,1.1,2.2,5.5769,8.43823,0,0,-4.927546185,-11.22070399,4.194456026,3.043082054,5.28468344,3.834043137,0,0,36.8975,14.09,9500,5500,3100,9100,0.195,0.13,27.11,24.7,6.2,57.85,37.42,13.8,0,0,0,1,1,0,1,1,0,0,0,0,1193,3306,13,57,187,135,9,4,3,22,9,4,1,6,0,0,0,14,0,0,0,0,0,0,2,2,57,76,31.1,8.5,6,6,14,222,194,194,12,12,3.71998,2.69382,"[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Pt,37.53064612,15.36046351,138.90547,195.084,3737,4098,28,230,3,10,207,136,6146,21090,1.18,1.78,1.1,2.28,5.5769,8.9588,0,0,-4.927546185,-6.02850968,4.194456026,3.108612885,5.28468344,3.91660681,0,0,36.8975,15.02,9500,5500,3100,9100,0.195,0.133,27.11,25.86,6.2,22.175,37.42,15.1,0,0,0,1,1,0,1,1,0,0,0,0,1193,2041.4,13,63,187,139,9,2,3,24,9,1,1,9,0,0,0,14,0,0,0,0,0,1,2,1,57,78,31.1,6.5,6,6,14,61,194,225,12,12,3.71998,2.812,"[1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Re,37.53064612,14.71033423,138.90547,186.207,3737,5869,28,370,3,7,207,151,6146,21020,1.18,1.85,1.1,1.9,5.5769,7.83352,0,0,-4.927546185,-12.41702777,4.194456026,3.083225384,5.28468344,3.884620563,0,0,36.8975,14.655,9500,3300,3100,3300,0.195,0.137,27.11,25.48,6.2,34.08,37.42,14.71,0,0,0,1,1,0,1,1,0,0,0,0,1193,3459,13,54,187,137,9,5,3,21,9,5,1,5,0,0,0,14,0,0,0,0,0,0,2,2,57,75,31.1,9.7,6,6,14,178,194,194,12,12,3.71998,2.76299,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Rh,37.53064612,13.72550981,138.90547,102.9055,3737,3968,28,380,3,9,207,142,6146,12450,1.18,1.76,1.1,2.28,5.5769,7.4589,0,0,-4.927546185,-7.25364552,4.194456026,3.010334727,5.28468344,3.79278409,0,0,36.8975,13.64,9500,3200,3100,8000,0.195,0.243,27.11,24.98,6.2,26.59,37.42,11.58,0,0,0,1,1,0,1,1,0,0,0,0,1193,2237,13,59,187,132,9,3,3,9,9,2,1,8,0,0,0,0,0,0,0,0,0,1,2,1,57,45,31.1,8.6,6,5,14,150,194,225,12,12,3.71998,2.72142,"[1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0]"
La,Ru,37.53064612,13.56787441,138.90547,101.07,3737,4423,28,220,3,8,207,146,6146,12370,1.18,1.83,1.1,2.2,5.5769,7.3605,0,0,-4.927546185,-9.19463357,4.194456026,3.000740558,5.28468344,3.780696194,0,0,36.8975,13.51,9500,3200,3100,8000,0.195,0.238,27.11,24.06,6.2,38.59,37.42,14.03,0,0,0,1,1,0,1,1,0,0,0,0,1193,2607,13,56,187,134,9,4,3,8,9,3,1,7,0,0,0,0,0,0,0,0,0,1,2,1,57,44,31.1,9.6,6,5,14,173,194,194,12,12,3.71998,2.66567,"[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Sb,37.53064612,30.19142344,138.90547,121.76,3737,1860,28,42,3,15,207,139,6146,6697,1.18,1.26,1.1,2.05,5.5769,8.60839,0,0,-4.927546185,-4.11736234,4.194456026,3.981581991,5.28468344,5.016478962,0,0,36.8975,31.56,9500,7900,3100,3400,0.195,0.207,27.11,25.23,6.2,19.79,37.42,30.21,0,0,0,0,1,0,1,1,0,1,0,0,1193,903.78,13,85,187,155,9,3,3,15,9,0,1,10,0,0,0,0,0,3,0,3,0,0,2,2,57,51,31.1,6.6,6,5,14,20,194,166,12,3,3.71998,2.95449,"[1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0]"
La,Sm,37.53064612,33.95681901,138.90547,150.36,3737,2076,28,38,3,3,207,198,6146,7353,1.18,1.21,1.1,1.17,5.5769,5.6437,0,0,-4.927546185,-4.713379635,4.194456026,4.050607032,5.28468344,5.103445064,0,0,36.8975,33.23,9500,9500,3100,3100,0.195,0.196,27.11,29.54,6.2,8.62,37.42,33.14,0,0,0,0,1,1,1,1,0,0,0,0,1193,1345,13,23,187,185,9,8,3,8,9,0,1,0,0,8,0,6,0,0,0,0,0,0,2,2,57,62,31.1,28.8,6,6,14,20,194,166,12,12,3.71998,3.61456,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Sn,37.53064612,26.96678526,138.90547,118.71,3737,2875,28,58,3,14,207,139,6146,7310,1.18,1.24,1.1,1.96,5.5769,7.34392,0,0,-4.927546185,-3.96104709,4.194456026,4.052840562,5.28468344,5.106259136,0,0,36.8975,33.285,9500,2600,3100,1600,0.195,0.227,27.11,26.99,6.2,7.15,37.42,27.05,0,0,0,0,1,0,1,1,0,0,0,0,1193,505.08,13,80,187,155,9,4,3,14,9,0,1,10,0,0,0,0,0,4,0,2,0,0,2,2,57,50,31.1,7.06,6,5,14,18,194,141,12,4,3.71998,2.87792,"[1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0]"
La,Te,37.53064612,33.95668872,138.90547,127.6,3737,1261,28,65,3,16,207,138,6146,6240,1.18,0,1.1,2.1,5.5769,9.0096,0,0.464,-4.927546185,-3.141302507,4.194456026,4.111975037,5.28468344,5.180763906,0,0,36.8975,34.76333333,9500,2900,3100,4900,0.195,0.202,27.11,25.73,6.2,17.38,37.42,33.94,0,0,0,0,1,0,1,0,0,1,0,0,1193,722.66,13,90,187,140,9,2,3,16,9,0,1,10,0,0,0,0,0,2,0,4,0,0,2,2,57,52,31.1,5.5,6,5,14,16,194,152,12,2,3.71998,2.89227,"[1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0]"
La,Ti,37.53064612,17.63631716,138.90547,47.867,3737,3560,28,110,3,4,207,160,6146,4507,1.18,1.52,1.1,1.54,5.5769,6.82812,0,0,-4.927546185,-7.77522712,4.194456026,3.219799121,5.28468344,4.056692689,0,2.25E-05,36.8975,16.69,9500,1100,3100,1600,0.195,0.524,27.11,25.06,6.2,14.15,37.42,17.67,0,0,0,1,1,0,1,1,0,0,0,0,1193,1941,13,43,187,142,9,8,3,4,9,8,1,2,0,0,0,0,0,0,0,0,0,0,2,2,57,22,31.1,14.6,6,4,14,44,194,194,12,8,3.71998,2.70452,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,V,37.53064612,13.84489822,138.90547,50.9415,3737,3680,28,160,3,5,207,153,6146,6110,1.18,1.64,1.1,1.63,5.5769,6.74619,0,0,-4.927546185,-8.93926069,4.194456026,2.963255488,5.28468344,3.733467966,0,0,36.8975,13.01,9500,3300,3100,3400,0.195,0.489,27.11,24.89,6.2,21.5,37.42,13.88,0,0,0,1,1,0,1,1,0,0,0,0,1193,2183,13,46,187,134,9,7,3,5,9,7,1,3,0,0,0,0,0,0,0,0,0,0,2,2,57,23,31.1,12.4,6,4,14,47,194,229,12,8,3.71998,2.59229,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,W,37.53064612,15.85873442,138.90547,183.84,3737,5828,28,310,3,6,207,162,6146,19250,1.18,1.81,1.1,2.36,5.5769,7.86403,0,0,-4.927546185,-12.95880062,4.194456026,3.178105751,5.28468344,4.004162334,0,0,36.8975,16.05,9500,7000,3100,4300,0.195,0.132,27.11,24.27,6.2,52.31,37.42,15.85,0,0,0,1,1,0,1,1,0,0,0,0,1193,3695,13,51,187,135,9,6,3,20,9,6,1,4,0,0,0,14,0,0,0,0,0,0,2,2,57,74,31.1,11.1,6,6,14,161,194,229,12,8,3.71998,2.76038,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
La,Yb,37.53064612,43.73967194,138.90547,173.054,3737,1469,28,31,3,3,207,187,6146,6570,1.18,0.92,1.1,1.26,5.5769,6.25416,0,0,-4.927546185,-1.47410408,4.194456026,4.086451411,5.28468344,5.148606152,0,0,36.8975,34.12,9500,9500,3100,3100,0.195,0.155,27.11,26.74,6.2,7.66,37.42,41.17,0,0,0,0,1,1,1,1,0,0,0,0,1193,1092,13,39,187,190,9,0,3,16,9,0,1,0,0,0,0,14,0,0,0,0,0,0,2,2,57,70,31.1,20.9,6,6,14,9.9,194,225,12,12,3.71998,3.8532,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Li,Al,21.54405808,16.59442452,6.941,26.9815386,1615,2792,11,76,1,13,128,121,535,2700,0.98,1.39,0.98,1.61,5.391719,5.985768,0,0,-1.86988691,-3.74542312,3.213570838,3.206237833,4.048845545,4.039606536,0,0,16.59333333,16.48,2900,1600,4200,1000,3.582,0.897,24.86,24.2,3,10.71,21.63,16.61,1,0,0,0,0,0,1,1,0,0,0,0,453.69,933.47,1,73,152,141,1,5,1,3,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,2,3,13,24.335,6.8,2,3,4.2,26,229,225,8,12,2.96771,2.85595,"[1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0]"
Li,Au,21.54405808,16.94706362,6.941,196.966569,1615,3129,11,220,1,11,128,136,535,19300,0.98,1.57,0.98,2.54,5.391719,9.22553,0,0,-1.86988691,-3.20969261,3.213570838,3.220442052,4.048845545,4.057502731,0,0,16.59333333,16.7,2900,1100,4200,1000,3.582,0.129,24.86,25.418,3,12.55,21.63,16.96,1,0,0,1,0,0,1,1,0,0,0,0,453.69,1337.33,1,66,152,143,1,1,1,25,0,0,0,10,0,0,0,14,0,0,0,0,1,1,1,1,3,79,24.335,5.8,2,6,4.2,27,229,225,8,12,2.96771,2.94955,"[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
Li,B,21.54405808,7.297767265,6.941,10.811,1615,4273,11,320,1,13,128,84,535,2460,0.98,1.75,0.98,2.04,5.391719,8.29802,0,1.524,-1.86988691,-6.677698154,3.213570838,2.429779429,4.048845545,3.061330249,0,0,16.59333333,7.1725,2900,2900,4200,2000,3.582,1.026,24.86,11.087,3,50.2,21.63,7.75,1,0,0,0,0,0,1,0,0,1,0,0,453.69,2348,1,72,152,88,1,5,1,3,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,2,3,5,24.335,3.03,2,2,4.2,0,229,166,8,5.5,2.96771,1.72536,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
